Gene	signal_to_noise_ratio
NBR1	-0.0008562557660402536
RNVU1-28	-0.0008533386082893578
LINC01971	-0.0008326386126357395
ART5	-0.0008298298088059441
MCCC1	-0.0008072776587205818
TRAPPC3L	-0.0008014012568058517
PLEKHM2	-0.0007887045111669736
CRAT	-0.0007784546497183731
UBXN2B	-0.0007728854231045248
ZBTB47	-0.0007271206585637355
EEF1A1P10	-0.0007191329220531863
LINC01870	-0.0007180815615416457
FMO9P	-0.0007052803842536567
ISX	-0.0006924776279745314
STK38	-0.0006870034336061284
INPP4A	-0.0006819957998421445
NAT8	-0.0006733026329528742
LINC01868	-0.0006592880391992678
RN7SL668P	-0.0006592880391992678
CLUHP11	-0.0006592880391992678
PRKRIP1	-0.0006517820489293864
ZBTB8OSP1	-0.000639024368089172
MIR1278	-0.0006337148593007282
SMU1	-0.0006172090402090898
MAFA	-0.0006129280202784664
IDNK	-0.0006103393817425009
AP1G2	-0.0006083938629917837
LINC01402	-0.0005945376034126271
TFDP1P3	-0.000573453048271589
LINC00971	-0.0005679396047922074
RANBP1	-0.0005673750030701946
STK31	-0.0005595872839893829
RNU4-85P	-0.000559539639443782
NFYBP1	-0.0005543704600355792
RAB29	-0.0005491908439704442
IGKV1-37	-0.0005464319248819037
DEFB122	-0.0005464319248819037
RPL35AP29	-0.0005464319248819037
ODCP	-0.0005437040124891094
ST6GALNAC4	-0.0005350566304053949
ZNF652	-0.0005023621455612238
SIPA1L2	-0.0005003761989920309
OR7E37P	-0.000498463883844105
RPL34P21	-0.000495539892751914
EBF4	-0.0004920986201062655
OR51A7	-0.00048192468528341975
SCD5	-0.00047538073687502196
DSCR4-IT1	-0.0004705708254075152
MTND4P3	-0.0004705708254075152
MTCO2P8	-0.0004705708254075152
IL17A	-0.0004705708254075152
SHQ1P1	-0.0004658802487971312
PARG	-0.0004608503578208972
TNMD	-0.0004581263014151667
GZF1	-0.00044774745346202576
USP40	-0.000420419224900559
SNORD48	-0.00040998889223777083
CYCSP23	-0.0004043368152101913
RHBDD3	-0.00039919876530064357
AL354863.1	-0.00039363190568236214
OR56A4	-0.00039216438476839577
OSBPL8	-0.0003869379675659087
VSIG1	-0.0003785002546840947
IFNA16	-0.0003601360773124489
RN7SKP104	-0.0003601360773124489
LINC02482	-0.00035741623164706985
RPL35AP36	-0.00035280649834422103
NLRP6	-0.00033755298392101
MIR5704	-0.0003367185105587597
AMER1	-0.0003198758803192585
SCT	-0.0003150675188349283
GPR63	-0.00027717795404958714
TOR1AIP2	-0.0002660732059016579
RNU2-23P	-0.000259754712090861
ZNF609	-0.00024942735436113623
TLR8	-0.0002489293945592945
DBNDD2	-0.0002092000892844903
TEX36-AS1	-0.00020244225460012188
FABP5P6	-0.00020244225460012188
LINC00686	-0.00020244225460012188
RNU1-15P	-0.00020244225460012188
RPS6KA2-IT1	-0.00019788717806172124
LENG8-AS1	-0.00015836203501740824
C17orf113	-0.00015664368890390865
MIR124-1HG	-0.00015103001461005353
DDX6	-0.0001266059085728721
ZNF561	-0.00011138640933310344
SLC25A5P8	-9.371771466384016e-5
MTND5P7	-9.159937854376143e-5
PUM2	-8.888014023794791e-5
HNRNPK	-8.87032222323125e-5
ZNF280A	-8.67060581802021e-5
ABCC13	-7.889905765119236e-5
OR56A5	-7.578209528707444e-5
OR5BB1P	-5.0066929298761225e-5
OR51B6	-5.0066929298761225e-5
CSF2RBP1	-2.6799215990948853e-5
PP7080	-1.2682161158330045e-5
F5	-1.1819715831065157e-5
LRPAP1	-6.774115217717922e-6
CCDC68	-1.904344412734382e-6
TPTE	0.0
LAMB2	5.649831133717112e-6
SRGAP3-AS4	1.1013994950311871e-5
RN7SKP80	5.602119162011938e-5
RPL18P13	5.861204336822182e-5
MAP3K2-DT	6.926621757134955e-5
SPRYD3	8.831081183472085e-5
MTMR3	0.00010903459346932976
FOSL1P1	0.00011776138834716924
TCEA3	0.00014651152569917537
SNORD111	0.00016172122843688711
ICE1	0.00016174848596843183
TRBV5-2	0.00017044266141851914
H3C9P	0.00017831037229893752
C11orf58	0.0001854618859922726
RPL17P36	0.00020002635647827158
TRAJ36	0.00020723792406576773
XXYLT1-AS2	0.0002397007854790998
PKD1L3	0.0002489855393663855
THRA	0.0002545969694553676
LINC02628	0.0002571182601231323
OR4K5	0.0002571182601231323
TMEM167AP1	0.0002571182601231323
RN7SL757P	0.0002773132082383018
IFITM3P5	0.00027868075236190293
PRPF18	0.00028847114285368287
ODF2L	0.00029842403459604607
PNMA8A	0.00030066035467859786
MIR4644	0.0003026756571984275
ATXN1L	0.0003255191286827039
GSTT4	0.00033323022187439354
CAMK1G	0.0003582938721302936
CRLF3P1	0.00036218249704850615
ZNF507	0.00036339889596231575
NLE1	0.00036975887575652864
USP33	0.00037446586809194716
DENND6A	0.00037462033301459066
PIK3R1	0.0003839551462578235
SRSF3	0.0004074957242803627
KLRC2	0.0004285268480312364
TMCO4	0.0004687574791929501
NET1	0.0004693983867236619
SREBF2	0.00047184212734681076
STAG3L4	0.0004826585571266636
MTCO2P30	0.00048593987790577565
RNU6-166P	0.0004917399418541812
STK17A	0.0005016443344911484
SPACA9	0.0005066162443029226
OR5G4P	0.0005080645620132549
RNU6-740P	0.0005080645620132549
USP9YP7	0.0005451471301934203
THEM4	0.0005614689847880794
DCAF1	0.0005619311646144077
RIC8A	0.0005654723907617508
LINC02069	0.0005665159653859723
RPS2P46	0.0005852357939060179
RNU6-830P	0.0005926845860531051
YBX1P5	0.0006043803150244221
TMEM132D	0.0006123614561289405
SLC9B1P3	0.0006141829135528123
ANKRD13B	0.0006152737726393148
GOLGA2P2Y	0.0006576407365546142
LINC01318	0.0006657237009716241
DNAJC19P4	0.000753557650922666
FAXDC2	0.0007737728118904013
IGLV1-41	0.0007761915289154342
NAP1L4	0.0007818089872939187
AL449403.2	0.0007861474278167925
RPS3AP19	0.0008029208584694622
LINC00545	0.0008158155547388173
CARHSP1	0.0008190074629977804
PSPC1	0.0008539929885694744
B3GALT4	0.0008806945666357038
DUSP11	0.0008913938918234641
SHLD2P1	0.000895289320348848
TMEM256P1	0.0008986237843617126
MTCO3P43	0.0008986237843617126
SNRPEP3	0.0008986237843617126
RN7SL7P	0.0008986237843617126
RNU6-329P	0.0008986237843617126
SLC23A2	0.0008991975384602663
SNHG14	0.0009107225793865427
PSMA2P3	0.000911794324045083
GID4	0.0009200136037986628
MGAT2	0.0009296830054539986
BHLHE41	0.0009372035288362346
KIF1B	0.0009389518980703887
RPL21P93	0.0009402196874497644
RPL22P13	0.0009511680882513862
CLCP2	0.0009778251434898377
GSTM3	0.0009796871651591072
PSG8-AS1	0.0009820547664905167
TCEAL1	0.0009849936245530978
LINC02450	0.0010010870934251126
CHRM3-AS2	0.0010142604514542276
MIR4698	0.0010322523129440487
RN7SL443P	0.0010494845325830563
KRT18P57	0.0010576234747188902
KCNJ5	0.0010646665438450646
PDE12	0.0010746914408015801
LINC01986	0.0010854194386116314
IL17RA	0.0010904106499433379
MED1	0.0011024099416858813
HIGD1AP13	0.0011056002646300527
SMARCAL1-AS1	0.001105743209174257
LINC02260	0.0011182113024477852
ETV7	0.0011469339005162722
ZNRF2P3	0.001156371177284706
RNA5SP216	0.001203522822523547
TRIM9	0.0012280308676138952
ATPSCKMT	0.00122840258063857
TPD52L2	0.0012294593678865479
NOL7	0.0012343128780244507
MRAS	0.0012402368838948948
CECR2	0.0012529436308562646
KPNA6	0.0012534226288536262
RN7SL218P	0.0012734097709764954
TMBIM6	0.0013022772891288408
CBR3	0.0013030217626994896
APC	0.00132527516727
PPP1R8P1	0.0013464705903329407
RN7SKP133	0.0013503598435676788
MTCO1P55	0.0013503598435676788
ZNF140	0.0013508652165794633
ADAMTS19	0.0013572536142696775
ERVFRD-3	0.001367599567111865
RPS3AP48	0.0013879853095786741
SACM1L	0.0014030927188983017
TAF11	0.0014098023937729924
RPS5P8	0.001425237791345233
MARCO	0.0014261422781406772
TMEM181	0.0014637647656195534
SRD5A1	0.0014644704178491735
IGHV3-64	0.001465467544349736
MAK	0.0014664104811568845
SLC2A9	0.001469202353795099
FAAP100	0.0014730396294123883
NR2F2-AS1	0.001477400330924304
NMT1	0.0015056001070749587
EPB41L4B	0.0015192046850668673
ERCC1	0.0015561860121811886
FAM185A	0.0015942641816712637
PTCHD3P3	0.0016009052405361191
PDCL2P2	0.0016083320560479112
MED8	0.00161047312981298
BMERB1	0.001613022160571367
RAB37	0.0016229827750484061
HNRNPA1P20	0.00162477242745102
ZFP90	0.0016297399965864861
SPSB4	0.0016416191651266686
PIK3CA	0.0016477729250685543
C1orf194	0.00165657679104904
MIR4661	0.001662644093676542
DOK1	0.0016779341869897512
CPT1C	0.0016851507703249994
RUNDC1	0.001688666597110703
AC079089.1	0.0016989712082653527
COPB2	0.001707072306909734
LINC01645	0.0017176294886073536
FAM168A	0.0017220938764627657
EIF1B	0.0017338028821138247
LINC01686	0.0017408312467993125
IMPACT	0.0017892963749686981
ASNSP4	0.0018361053115528102
RAB7A	0.0018367358385754996
OTULIN	0.0018400158424057298
UPF3B	0.0019001344355587895
FAM74A3	0.0019091284345200065
ZP3P2	0.0019105246756662073
C18orf54	0.0019168109052335213
RN7SL250P	0.0019184672596842898
TRGJP1	0.0019225199422461918
ZDHHC20P1	0.0019529942743311416
SYNC	0.00197220325012362
MIS12	0.001980262051818326
KMT5AP1	0.0019989884820001066
PICK1	0.0020019521183969016
EFCAB14	0.002021836165118936
LINC02198	0.0020260668672985624
INTS10	0.0020278730126867196
RNU2-24P	0.0020336693190386923
PRRT1	0.0020396093730873257
RNA5SP515	0.002078502320913863
RNU2-45P	0.002078502320913863
DYNC1LI2	0.00208509288405591
MAOB	0.0021050941431405897
RPL17P26	0.002108105835556688
STK3	0.0021242156661125714
EIF4E2	0.0021345986238954645
MIR4465	0.002148695057078862
STAU1	0.0021610394199626454
NR3C1	0.0021879889664878495
ZNF879	0.0021973529917980413
MIR3167	0.00220298529503574
EVX2	0.0022144527078692446
DMD-AS3	0.002214554583745376
ERAL1	0.0022216423544559943
EXOSC8	0.0022246792102759336
RN7SL143P	0.0022376995736551543
ARL3	0.002244942568418029
RN7SL449P	0.002249411270647223
SAV1	0.00229162176131993
IRX2	0.002315530981761891
NDUFA3P4	0.002320694667755063
VNN1	0.0023246115783039233
RN7SKP204	0.0023289289977992548
MIR1468	0.0023289289977992548
RNU7-148P	0.0023289289977992548
UFM1	0.0023716512345520408
RN7SL266P	0.00237260631229901
RN7SL622P	0.0023854129486433552
MIR3152	0.002395900527257056
RNU6-944P	0.002395900527257056
ZKSCAN3	0.0024090391491230693
LINC01566	0.0024192418397114912
TRAJ21	0.0024503531280800164
RPS19P1	0.002460755781727229
CINP	0.002480605187966555
ABI1	0.002488310844201463
ZNF678	0.002520761861302729
SLC25A38P1	0.002524820420855139
SSUH2	0.002539770119573845
TSR2	0.0025605518478431575
PSMA3	0.002575525256968763
TDH	0.0025814347130553826
NANOGNBP2	0.0025910736406718664
LINC01990	0.0025926307798343575
HMGB1P13	0.002593938620224658
BCLAF3	0.0026318351353680452
RRP8	0.0026465960356843645
GRIA4	0.0026550427746860708
PTGER1	0.002660210643608835
RBMS1	0.002692300166151371
PRKCE-AS1	0.002734406740355596
ZNF28	0.0027489476788953374
LINC01517	0.0027616131090172804
ATM	0.0027691866954151034
OR1F1	0.0027809501479029433
LINC02514	0.0027840976122979763
MORC3	0.0028064352503284875
SDCCAG8	0.0028180309072129697
LINC00648	0.0028196872944862396
ATXN2-AS	0.002842731769878461
F10	0.00285754437135443
KRTAP24-1	0.0028576383876777627
CD300LF	0.00286788584673747
LINC00929	0.002871836608176817
RPL29P30	0.002962028595778201
ZFP82	0.002992303502759078
ALG5	0.003005492058159159
APOBEC3H	0.0030111289544779408
CDCA5	0.003014022563803079
NRIR	0.0030156792691980513
LRRC52	0.0030429461539235292
FKBP11	0.003048552300098355
RPL21P36	0.0030570086645243617
RNU6-75P	0.0030570086645243617
RN7SL677P	0.0030570086645243617
ASB8	0.00306187155275759
FAUP1	0.0030621982491232554
COPZ1	0.0030665381013366844
ZCCHC2	0.003090641135149898
ZNF233	0.0031225364387018084
HNRNPA3P1	0.0031391663806306616
MIR561	0.003184280163423474
CORO1B	0.003187967192770434
GLUD1P2	0.003197458669166402
MIR4659A	0.0032002467712547683
MARK2P17	0.003204298473678689
ZNF614	0.003208174379597815
YTHDC2	0.0032118128445374557
CICP20	0.0032118904867269385
CAHM	0.003228197878421831
LINC02804	0.0032294819435302272
KCNQ5-AS1	0.0032500961738740172
LINC00937	0.003265296063417029
MIR552	0.0032731364523895866
SFXN3	0.003290314087373593
HCG18	0.003298647666685646
LMCD1	0.0033042697048873055
TRGV6	0.0033072660120445217
RNA5SP130	0.0033072660120445217
OR1L6	0.0033072660120445217
KRTAP19-8	0.0033072660120445217
MYO18A	0.0033084399977276156
TRAV4	0.0033123699552346383
DDX25	0.0033125294121264404
EIF4E2P1	0.0033233175968403355
LY6E	0.003326723118116514
AC009053.3	0.003331101260859244
LINC02681	0.003346632154266842
CTNNBL1	0.003350627524285179
KRTAP4-7	0.003367188240062328
RNU6-1212P	0.003367188240062328
PEA15	0.0033716990315545946
FCGRT	0.003379259019026171
QTRT1	0.00339310530837869
ALDH7A1P3	0.0034133222737058122
ARMCX7P	0.003421877976874099
TIGD2	0.003461509414929109
ITIH5	0.003468391614709882
H2BC21	0.003476996466309151
RN7SKP181	0.003487602429034876
ALG10B	0.0034934576480431774
ZRSR2	0.003498181295002615
HDGF	0.0034995125464086143
DPP10	0.003524045980190035
MTND2P2	0.0035356774454137073
TRIM67	0.003547774212155967
BCAP29	0.003552109765190246
TMEM63B	0.0035692541947284894
TMEM186	0.003572049231444595
DDA1	0.0035756669437336758
OR52A5	0.0035811587084514356
COA1	0.003591851651600202
PACSIN1	0.0035919084419961745
MGLL	0.0036078674412616846
LSM11	0.0036128137788600154
SPDYE2	0.003627713741838409
NCF4-AS1	0.003642591806130644
AC036214.1	0.0036625585761248564
CYP4F35P	0.0036916760295582452
RN7SKP160	0.0037203154243997034
HNRNPDL	0.003721445866979322
ZNF317P1	0.003725045781475829
SLC7A4	0.0037393369501503475
RBMS2P1	0.0037473976332128133
ADAM9	0.0037783068816219763
TRMU	0.003816035540348925
GGCX	0.0038284684797683225
ZC3H7B	0.0038440030857980773
OR51B3P	0.0038538334706060104
DGAT2L7P	0.0038693320746941637
KRT16P3	0.0038693320746941637
TM4SF5	0.0038693320746941637
PRAMEF28P	0.0038693320746941637
CCER1	0.003885719689341713
H3P25	0.0039032473715250727
KIAA0825	0.003942485467004255
SP7	0.0040006546712994745
SOCS5P5	0.004006924180509962
TBC1D32	0.004031180838348307
PATL2	0.004035661483311925
VPS26B	0.004035706311730004
LINC01678	0.004040444636381115
B3GALT6	0.004051743128159769
PAQR5	0.004053441862057727
AKR7A2P1	0.0041602700420844
RNA5SP439	0.0041830920378501625
IGDCC4	0.004203159146228944
TRPA1	0.004205571504582954
MIR3678	0.004218314962307129
SEC63P2	0.004218314962307129
MGAT4EP	0.004232640587422251
ZBTB1	0.004297556916438936
ABT1	0.0042989054591717904
PANCR	0.004309478424663755
BRCC3	0.004319865598889593
OSBPL9P4	0.004322785210776153
RTN4RL1	0.004323102532256689
SPAG6	0.004335326678333271
SNRPGP12	0.0043397358433671955
PDE8A	0.004366824221969312
KCNC4	0.004385760088030429
KCNH4	0.004391140121394208
ATP11A-AS1	0.004428364834458132
IGFALS	0.0044423183509000016
GSK3B	0.004449434799058529
MCHR2-AS1	0.004450180648822912
TNPO3P1	0.0044614852797720365
AC093642.2	0.004462040322624055
ZDHHC2	0.0044633080835576894
FGD1	0.0045002321739662544
CLCC1	0.004517612911627961
TWF2	0.0045184638783373745
AC016987.1	0.004518725928122103
LINC00529	0.004527541171013779
ELOCP3	0.004548214724592186
ZNF354B	0.004564009916749903
LNCARSR	0.0045647379113957255
TNS3	0.004565910483660327
REEP1	0.004568159944251068
PTH1R	0.004592919150372517
PHF21B	0.0046102243072371285
EPSTI1	0.004633801628182618
CCDC124	0.004650013497140806
BTF3P1	0.00465314509307456
RNA5SP364	0.004656094046926714
AL158801.2	0.004659637060393133
SQOR	0.004662883809425432
LRRC37A9P	0.004671333753785423
TTC3	0.00468213322917606
ITM2B	0.004685105467792658
ASAH2	0.004694157228385485
MTF2	0.004698915755781905
JMJD4	0.004716789783854416
TRAV34	0.004739894212879478
CKS1BP2	0.004751133366869295
CNIH3-AS1	0.004755805955890089
KRT18P8	0.004758906246233687
REG3G	0.004758906246233687
RPS29P20	0.004760506577833352
RPL21P135	0.004760774656544964
RPL3L	0.00476785411020886
GGTA2P	0.004773906321906071
SSB	0.00477456307341021
ROCK1	0.004775391137509114
GAGE2A	0.004776053418464755
NACAP10	0.004776053418464755
TMEM51	0.004776330727858494
IRF2BP1	0.004786564727007825
TRIOBP	0.004819594635783933
FTLP5	0.004825262792565298
RNU7-80P	0.004828271904262224
SMUG1	0.004843438626155318
RPL26P3	0.0048547026246639315
LINC02100	0.004857894018107418
IZUMO4	0.004873862996868353
LINC02124	0.0048888576429969
NF1P11	0.004891156701118769
PFDN5	0.0049113758500345835
RMDN2	0.00495019212187295
FGF7P7	0.004952695879711167
VN1R70P	0.004952695879711167
RNU1-78P	0.004952695879711167
RPL23AP14	0.004952695879711167
WBP2P1	0.004963040309296866
RBM7P1	0.004997843395148127
RFX3-AS1	0.00502555009850135
SOX2	0.0050642612136599435
GPX5	0.005076530967154958
AC021321.1	0.005077202030121198
CEP250-AS1	0.005085896983317831
RNU1-153P	0.005085943122282287
DDX21	0.00513078885426547
MIA2	0.005143464172706587
RANBP3	0.005146208627595923
RNU7-96P	0.005156824471985788
RNU6-682P	0.00516342889930799
MYB-AS1	0.00516342889930799
MIR7849	0.00516342889930799
NPM1P17	0.00516342889930799
RN7SL300P	0.00519104931530306
NKX2-2-AS1	0.00519651662795343
SNRPEP6	0.00519651662795343
MIR663AHG	0.005209206460396386
CCDC174	0.005237760543734842
ZKSCAN1	0.0052555119588813485
RPS15AP24	0.005269227921904154
RNA5SP74	0.005288087456266983
PRPF4B	0.005298335386864031
HSPB8	0.005310756065142498
SLC41A2	0.005320210775730779
LINC00700	0.005327332161493881
KRTAP5-1	0.005362157817526815
HMGN2P32	0.005370173505048692
RPL31P12	0.005381367998331362
ELK4	0.0053936029277331
IDO2	0.005399745508565086
YAP1	0.005422224144219161
HMX3	0.005463992014199415
NCSTNP1	0.005468177225913214
TUBB3	0.005472798594156949
AGO4	0.005474195215016036
YTHDF1	0.005484770718882651
SLC22A31	0.005485885162559607
RNVU1-6	0.005503904144393051
MSNP1	0.00550428128214816
ZBTB37	0.005522681487098166
SLC2A9-AS1	0.005537972632768726
NCOA7-AS1	0.005543190900494781
NPM1P3	0.00554811066354464
RLN3	0.005554344787301424
CYCSP33	0.005565503838400392
LINC01571	0.005565503838400392
RNU6-1276P	0.005565503838400392
SRA1	0.005590083073635023
ADAM3A	0.005605955204129378
PHBP12	0.00563077062505138
RCOR3	0.005632563942963053
SATB2-AS1	0.0056337020386254795
RPS27P26	0.0056449247967835315
PEX1	0.00565484559473685
ECEL1P3	0.00565545168396784
RN7SL822P	0.005659652979054333
DLGAP1-AS4	0.0056620310238516105
C16orf78	0.005662568216768408
MIR4740	0.005676042748179818
ITGA11	0.005684873267671983
MARCHF1	0.005698754541721828
MGA	0.005699722619137518
PLEKHF2	0.005707091018231652
KMT5B	0.005725206189275688
LINC01248	0.005725306449560835
NR1D1	0.00572999427540343
HMGB3P1	0.005744201023075271
GLIS2-AS1	0.005745314298395017
RNU2-42P	0.005762617144134107
RNA5SP138	0.005767287995311506
DSN1	0.005768010156909013
SFPQP1	0.005770900270663226
PPARGC1B	0.005797706376384496
PTGER4P2-CDK2AP2P2	0.0058161013553761735
MIR378J	0.0058216235046789295
TEX38	0.005821936506251455
UBTFL9	0.005839567033408105
FAM205BP	0.005840989957279791
AC099520.1	0.0058508123078856705
SERHL	0.005855973281212564
SLC8A1	0.00587137635305279
MAPRE1	0.005872527885397947
CAPZB	0.005878570444400938
TPT1P2	0.005883728556114279
BRD2	0.005899960786141382
APRT	0.005911211404720148
PAPPA-AS1	0.005916073849446451
LINC01650	0.005924010938895235
XAGE3	0.005928158810473948
WDR7	0.0059604359478102305
MINCR	0.005964189860410281
IGHEP2	0.005967853155161975
SELENOOLP	0.006007137794274788
NOL8	0.0060252999241023055
APLP2	0.006056041822950517
ARF1	0.0060662384424562555
SCAP	0.00608382697248147
MIR7975	0.00610394678182994
RDH10-AS1	0.006104049755242292
RNU6-79P	0.006131901821359125
SLC35D1	0.0061457364317386316
MAJIN	0.006155581447497462
LINC00640	0.006175141449322528
CBLN4	0.00618763431282681
CHMP4B	0.006190078171351863
PHC1	0.006199826060166664
RBPJL	0.00620922960662924
FAM214A	0.00622628451869216
PDE6A	0.006240357702089659
CEPT1	0.006242584272731203
C1orf147	0.006269884557925752
RPL21P111	0.006280929353670389
CRYM-AS1	0.0062878688484792914
OR2AT4	0.006288000335627882
MIR6885	0.0062974921493052375
HIPK2	0.006301471672957478
C1QTNF2	0.006370106221002075
HNRNPH1P1	0.0063990970424264385
RAD23B	0.006414085549673264
H3P9	0.006430160155795224
PURB	0.00644260568830546
ATP6V1G1P6	0.00646339917916094
LINC00226	0.006467203023151222
USP17L16P	0.006467203023151222
MTND2P8	0.006467203023151222
MIR4312	0.006474005488463169
UTP18	0.006486984723428463
CAPN15	0.006490335101430724
ZMYND10	0.006493771583585592
ZNF680P1	0.006494550478077593
CD40	0.006496372701814905
AP003071.2	0.006496714822792329
TMBIM4	0.006508393265446256
MIR6080	0.0065203834051326855
CYCSP19	0.006522616167411753
SNORA35B	0.006545425586979467
OR2A12	0.006548895369322019
RNF185-AS1	0.006556671758000503
JMY	0.006557728231647263
GAS6-DT	0.006564181382647877
LINC00621	0.006576323912723634
RNA5SP464	0.00658795118003421
FOXL1	0.006588969712695618
NPIPA9	0.006590205297043422
ADIPOR2	0.006593711827949644
LDLRAP1	0.00660531469831919
KRTAP13-3	0.006608459900656387
RNU6-1320P	0.006608459900656387
MIR4259	0.006608459900656387
MYOM3-AS1	0.006620536927394615
NEK6	0.006624221309366023
GPR176	0.0066629564844461675
RPL19P5	0.006670413692313097
ZNF677	0.006673320395612939
NPRL2	0.006680576877485606
AC008663.2	0.006686172165333356
GORASP2	0.006695879819721588
LINC02709	0.006708631970098127
SNRPD3	0.006719239014570038
POLRMT	0.0067245745241537435
CLYBL-AS1	0.00673546623967803
MIR3159	0.006735787066484428
UPB1	0.006748637107441666
SERTM2	0.006756623783246322
RN7SL165P	0.0067678182693545995
SAMD1	0.006809092246217048
BMX	0.0068376356490798505
ZACNP1	0.006847106978554932
AC127459.2	0.006847106978554932
LINC02693	0.0068798761545469395
PRAMEF12	0.006904242577362987
LUZP4	0.006909249741924561
